Sample_ID_IfH,Organism_Code,tobramycin,nitrofurantoin,cefuroxime,ciprofloxacin,cefazolin,ceftazidime,ampicillin-sulbactam,ceftriaxone,levofloxacin,aztreonam,piperacillin-tazobactam,gentamicin,Imipenem,meropenem,amikacin,cefepime,trimethoprim-sulfamethoxazole,ampicillin,amoxicillin-clavulanic acid,ertapenem,cefotaxime,tigecycline,fosfomycin,norfloxacin,ticarcillin-clavulanic acid,trimethoprim,colistin
573.13873,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13789,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12874,EKP,R,NA,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12953,EKP,S,NA,NA,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14498,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13238,EKP,R,NA,R,R,R,R,R,R,R,NA,R,S,R,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12936,EKP,R,NA,NA,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14436,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1362,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13564,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13443,EKP,R,NA,R,R,R,S,R,R,S,S,S,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13399,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14269,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14202,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12977,EKP,R,NA,NA,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13613,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14186,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14135,EKP,R,NA,R,S,R,R,R,R,S,S,R,R,S,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14017,EKP,S,NA,R,R,R,R,R,R,R,NA,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1347,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,NA,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13351,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13859,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13132,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13838,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14161,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13145,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13975,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13965,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13326,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13267,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1392,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13934,EKP,R,NA,R,R,R,R,R,R,R,S,S,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13368,EKP,S,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13799,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13393,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14276,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14492,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13736,EKP,S,NA,R,R,R,S,R,S,R,S,R,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14439,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13846,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13755,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14448,EKP,S,NA,R,R,R,R,R,R,R,S,R,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13671,EKP,S,NA,R,R,R,R,R,R,S,R,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.129,EKP,S,NA,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13288,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13509,EKP,R,NA,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13173,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1422,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14165,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13826,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13505,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14166,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1334,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12939,EKP,S,NA,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14541,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13482,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13356,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13821,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13887,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12865,EKP,S,NA,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14003,EKP,R,NA,R,R,R,R,R,R,R,R,S,S,S,S,R,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13874,EKP,R,NA,R,R,R,R,R,R,S,NA,S,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1435,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14055,EKP,S,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13587,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13806,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13491,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14383,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14246,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13049,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,NA,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13126,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13149,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13711,EKP,S,NA,R,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14528,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13278,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14293,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,R,NA,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13724,EKP,S,NA,R,R,R,R,R,R,R,S,S,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13604,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14087,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13515,EKP,R,NA,R,R,R,S,R,S,R,S,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13123,EKP,S,NA,R,R,R,R,R,R,S,R,R,S,R,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13732,EKP,R,NA,R,S,R,R,R,R,S,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13322,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13472,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14381,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12924,EKP,R,NA,NA,R,R,R,R,R,S,R,R,R,S,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13165,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14216,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13127,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13974,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,NA,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13313,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13845,EKP,S,NA,R,S,R,R,R,S,S,S,R,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.53752,EKP,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,S,R,S,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,S
573.13412,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13298,EKP,R,NA,R,R,R,S,R,R,R,R,S,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12992,EKP,R,NA,NA,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13063,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13375,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13239,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,NA,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1424,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13463,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12991,EKP,S,NA,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13517,EKP,R,NA,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14067,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13293,EKP,S,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13829,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13249,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14126,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,NA,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13341,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13735,EKP,S,NA,R,NA,R,R,R,R,S,R,R,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13834,EKP,S,NA,R,S,R,S,R,S,S,S,R,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1453,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13677,EKP,R,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,NA,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13911,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13376,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13649,EKP,S,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14365,EKP,S,NA,R,R,R,S,R,S,S,S,R,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13582,EKP,S,NA,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14152,EKP,S,NA,R,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13949,EKP,S,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13526,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14374,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14274,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14156,EKP,S,NA,R,R,R,R,R,R,R,S,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14514,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1442,EKP,R,NA,R,R,R,R,R,R,S,S,R,R,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13413,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13053,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1286,EKP,R,NA,NA,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13659,EKP,S,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13835,EKP,R,NA,R,R,R,S,R,R,S,S,S,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13208,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14168,EKP,S,NA,R,R,R,R,R,R,R,S,R,S,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14478,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13074,EKP,R,NA,R,S,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12902,EKP,S,NA,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13251,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13037,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14349,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1328,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12988,EKP,S,NA,NA,S,R,R,R,R,S,R,S,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14518,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13585,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13634,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13005,EKP,S,NA,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13468,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14113,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13624,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14208,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1412,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13107,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14376,EKP,S,NA,R,R,R,R,R,R,S,R,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13099,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13932,EKP,R,NA,R,R,R,R,R,R,R,NA,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14035,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13795,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14012,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13451,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14047,EKP,S,NA,R,S,R,R,R,R,S,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14322,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13133,EKP,S,NA,R,R,R,R,R,R,R,R,S,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13888,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13916,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13061,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.12951,EKP,S,NA,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13638,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14344,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13258,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1349,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13572,EKP,R,NA,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14348,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14296,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14051,EKP,R,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13231,EKP,S,NA,R,R,R,R,R,R,R,R,R,S,S,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1338,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13206,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14417,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13277,EKP,S,NA,R,R,R,R,R,R,S,R,R,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13567,EKP,R,NA,R,R,R,S,R,S,R,S,R,R,S,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14549,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14364,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13318,EKP,R,NA,R,R,R,R,R,R,S,R,S,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13346,EKP,S,NA,R,S,R,R,R,R,S,R,R,S,R,S,S,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13137,EKP,S,NA,S,S,R,R,R,S,S,S,R,S,S,S,S,S,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13699,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.13765,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.14357,EKP,S,NA,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.1408,EKP,R,NA,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA
